Irish Horses Flat (2025 and 2024)

2025
Name	Runs	1st	2nd	3rd	4th	Win Money	Place Money	Total Prize-money*

Valencia (Runs: 3 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 1 | Win Money: 0 | Place Money: 63600 | Total Prize Money: 63600)
Anmaat (Runs: 2 | 1st: 0 | 2nd: 2 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 350000 | Total Prize Money: 350000)
Auguste Rodin (Runs: 2 | 1st: 0 | 2nd: 2 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 350000 | Total Prize Money: 350000)
Content (Runs: 2 | 1st: 0 | 2nd: 1 | 3rd: 1 | 4th: 0 | Win Money: 0 | Place Money: 130000 | Total Prize Money: 130000)
Kalpana (GB) (Runs: 2 | 1st: 0 | 2nd: 1 | 3rd: 1 | 4th: 0 | Win Money: 0 | Place Money: 110000 | Total Prize Money: 110000)
Nighteyes (Runs: 2 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 82100 | Total Prize Money: 82100)
Tennessee Stud (Runs: 2 | 1st: 0 | 2nd: 0 | 3rd: 1 | 4th: 1 | Win Money: 0 | Place Money: 72500 | Total Prize Money: 72500)
Vauban (FR) (Runs: 2 | 1st: 0 | 2nd: 1 | 3rd: 1 | 4th: 0 | Win Money: 0 | Place Money: 135000 | Total Prize Money: 135000)
Ambiente Friendly (Runs: 1 | 1st: 0 | 2nd: 0 | 3rd: 1 | 4th: 0 | Win Money: 0 | Place Money: 125000 | Total Prize Money: 125000)
Amiloc (GB) (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 100000 | Total Prize Money: 100000)
August George (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 200000 | Total Prize Money: 200000)
Cosmic Year (GB) (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 100000 | Total Prize Money: 100000)
Haatem (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 100000 | Total Prize Money: 100000)
Lazy Griff (GER) (Runs: 1 | 1st: 0 | 2nd: 0 | 3rd: 1 | 4th: 0 | Win Money: 0 | Place Money: 125000 | Total Prize Money: 125000)
Matsuri (GB) (Runs: 1 | 1st: 0 | 2nd: 0 | 3rd: 0 | 4th: 1 | Win Money: 0 | Place Money: 62500 | Total Prize Money: 62500)
Mollie Foster (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 100000 | Total Prize Money: 100000)
Royal Champion (Runs: 1 | 1st: 0 | 2nd: 0 | 3rd: 1 | 4th: 0 | Win Money: 0 | Place Money: 125000 | Total Prize Money: 125000)
Shin Emperor (FR) (Runs: 1 | 1st: 0 | 2nd: 0 | 3rd: 1 | 4th: 0 | Win Money: 0 | Place Money: 125000 | Total Prize Money: 125000)
Simmering (GB) (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 80000 | Total Prize Money: 80000)
Sunway (FR) (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 250000 | Total Prize Money: 250000)
