Irish Trainers Stats National Hunt (Jumps) (2024 and 2025 and 2026)


Name	Runs	1st	2nd	3rd	4th	Win Money	Place Money	Total Prize-money*

R.P.Cody (Runs: 41 | 1st: 5 | 2nd: 3 | 3rd: 4 | 4th: 1 | Win Money: 57300 | Place Money: 17105 | Total Prize Money: 74405)
E. Bolger (Runs: 79 | 1st: 5 | 2nd: 6 | 3rd: 5 | 4th: 6 | Win Money: 35700 | Place Money: 36295 | Total Prize Money: 71995)
Eoin Griffin (Runs: 65 | 1st: 5 | 2nd: 3 | 3rd: 3 | 4th: 6 | Win Money: 41100 | Place Money: 29845 | Total Prize Money: 70945)
Ciaran Murphy (Runs: 113 | 1st: 5 | 2nd: 2 | 3rd: 8 | 4th: 14 | Win Money: 33900 | Place Money: 28645 | Total Prize Money: 62545)
E. D. Delany (Runs: 33 | 1st: 5 | 2nd: 1 | 3rd: 4 | 4th: 7 | Win Money: 35400 | Place Money: 14250 | Total Prize Money: 49650)
Michael Winters (Runs: 52 | 1st: 5 | 2nd: 4 | 3rd: 6 | 4th: 1 | Win Money: 30900 | Place Money: 17310 | Total Prize Money: 48210)
Paul John Gilligan (Runs: 116 | 1st: 4 | 2nd: 6 | 3rd: 10 | 4th: 9 | Win Money: 42900 | Place Money: 81055 | Total Prize Money: 123955)
John Queally (Runs: 30 | 1st: 4 | 2nd: 2 | 3rd: 5 | 4th: 3 | Win Money: 56700 | Place Money: 23830 | Total Prize Money: 80530)
Martin Brassil (Runs: 73 | 1st: 4 | 2nd: 4 | 3rd: 5 | 4th: 8 | Win Money: 32700 | Place Money: 46865 | Total Prize Money: 79565)
Yvonne Latta (Runs: 12 | 1st: 4 | 2nd: 1 | 3rd: 0 | 4th: 1 | Win Money: 72900 | Place Money: 6465 | Total Prize Money: 79365)
Edward Cawley (Runs: 83 | 1st: 4 | 2nd: 7 | 3rd: 3 | 4th: 5 | Win Money: 27300 | Place Money: 47420 | Total Prize Money: 74720)
Liz Doyle (Runs: 103 | 1st: 4 | 2nd: 5 | 3rd: 6 | 4th: 7 | Win Money: 30900 | Place Money: 43260 | Total Prize Money: 74160)
Timothy Doyle (Runs: 100 | 1st: 4 | 2nd: 5 | 3rd: 8 | 4th: 10 | Win Money: 27300 | Place Money: 41000 | Total Prize Money: 68300)
S. Curling (Runs: 102 | 1st: 4 | 2nd: 12 | 3rd: 4 | 4th: 9 | Win Money: 24900 | Place Money: 42840 | Total Prize Money: 67740)
David M.O'Brien (Runs: 57 | 1st: 4 | 2nd: 2 | 3rd: 6 | 4th: 9 | Win Money: 41700 | Place Money: 24410 | Total Prize Money: 66110)
A.J.Martin (Runs: 66 | 1st: 4 | 2nd: 4 | 3rd: 5 | 4th: 3 | Win Money: 36000 | Place Money: 21625 | Total Prize Money: 57625)
Adrian Murray (Runs: 63 | 1st: 4 | 2nd: 6 | 3rd: 4 | 4th: 4 | Win Money: 26100 | Place Money: 26975 | Total Prize Money: 53075)
Gerard O'Leary (Runs: 33 | 1st: 4 | 2nd: 3 | 3rd: 6 | 4th: 5 | Win Money: 30300 | Place Money: 19800 | Total Prize Money: 50100)
Darren Collins (Runs: 65 | 1st: 4 | 2nd: 4 | 3rd: 4 | 4th: 5 | Win Money: 26700 | Place Money: 20205 | Total Prize Money: 46905)
Thomas Gibney (Runs: 147 | 1st: 3 | 2nd: 13 | 3rd: 19 | 4th: 11 | Win Money: 19500 | Place Money: 111225 | Total Prize Money: 130725)
Matthew J. Smith (Runs: 74 | 1st: 3 | 2nd: 8 | 3rd: 6 | 4th: 8 | Win Money: 21000 | Place Money: 68115 | Total Prize Money: 89115)
Exors of the Late E.J. O'Grady (Runs: 104 | 1st: 3 | 2nd: 8 | 3rd: 15 | 4th: 4 | Win Money: 26100 | Place Money: 58955 | Total Prize Money: 85055)
Mrs Lorna Fowler (Runs: 39 | 1st: 3 | 2nd: 7 | 3rd: 4 | 4th: 2 | Win Money: 23100 | Place Money: 38775 | Total Prize Money: 61875)
William Durkan (Runs: 39 | 1st: 3 | 2nd: 3 | 3rd: 5 | 4th: 4 | Win Money: 32700 | Place Money: 28755 | Total Prize Money: 61455)
James M. Barcoe (Runs: 80 | 1st: 3 | 2nd: 6 | 3rd: 8 | 4th: 5 | Win Money: 22500 | Place Money: 32265 | Total Prize Money: 54765)
Mrs Gillian Callaghan (Runs: 22 | 1st: 3 | 2nd: 3 | 3rd: 2 | 4th: 1 | Win Money: 25500 | Place Money: 24700 | Total Prize Money: 50200)
Seamus Neville (Runs: 33 | 1st: 3 | 2nd: 0 | 3rd: 2 | 4th: 2 | Win Money: 45000 | Place Money: 4795 | Total Prize Money: 49795)
Anthony Mullins (Runs: 63 | 1st: 3 | 2nd: 6 | 3rd: 5 | 4th: 7 | Win Money: 19800 | Place Money: 28220 | Total Prize Money: 48020)
Charles Coakley (Runs: 38 | 1st: 3 | 2nd: 3 | 3rd: 7 | 4th: 4 | Win Money: 20400 | Place Money: 23650 | Total Prize Money: 44050)
Nicky Henderson (in GB) (Runs: 15 | 1st: 2 | 2nd: 3 | 3rd: 0 | 4th: 0 | Win Money: 105000 | Place Money: 51400 | Total Prize Money: 156400)
Harry Derham (in GB) (Runs: 8 | 1st: 2 | 2nd: 0 | 3rd: 0 | 4th: 1 | Win Money: 90000 | Place Money: 7550 | Total Prize Money: 97550)
Vincent Laurence Halley (Runs: 16 | 1st: 2 | 2nd: 1 | 3rd: 1 | 4th: 4 | Win Money: 51000 | Place Money: 22250 | Total Prize Money: 73250)
Eddie & Patrick Harty (Runs: 41 | 1st: 2 | 2nd: 3 | 3rd: 6 | 4th: 3 | Win Money: 20700 | Place Money: 43125 | Total Prize Money: 63825)
M.A.Molloy (Runs: 45 | 1st: 2 | 2nd: 4 | 3rd: 4 | 4th: 4 | Win Money: 18000 | Place Money: 34555 | Total Prize Money: 52555)
J.P.Broderick (Runs: 29 | 1st: 2 | 2nd: 4 | 3rd: 2 | 4th: 0 | Win Money: 35700 | Place Money: 15770 | Total Prize Money: 51470)
Rebecca Curtis (in GB) (Runs: 5 | 1st: 1 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 275000 | Place Money: 10520 | Total Prize Money: 285520)
James Joseph Mangan (Runs: 41 | 1st: 1 | 2nd: 5 | 3rd: 2 | 4th: 2 | Win Money: 7200 | Place Money: 102550 | Total Prize Money: 109750)
Jonjo & A.J. O'Neill (in GB) (Runs: 10 | 1st: 1 | 2nd: 1 | 3rd: 2 | 4th: 0 | Win Money: 30000 | Place Money: 40000 | Total Prize Money: 70000)
R. Mike Smith (in GB) (Runs: 1 | 1st: 1 | 2nd: 0 | 3rd: 0 | 4th: 0 | Win Money: 60000 | Place Money: 0 | Total Prize Money: 60000)
Warren Greatrex (in GB) (Runs: 4 | 1st: 1 | 2nd: 0 | 3rd: 1 | 4th: 0 | Win Money: 30000 | Place Money: 16500 | Total Prize Money: 46500)
Jeremy Scott (in GB) (Runs: 1 | 1st: 0 | 2nd: 1 | 3rd: 0 | 4th: 0 | Win Money: 0 | Place Money: 60000 | Total Prize Money: 60000)
